Date/Time;Open;High;Low;Close;Range (high - low)
17/08/2016;2177.84;2183.08;2168.50;2182.22;14.58
18/08/2016;2181.90;2187.03;2180.46;2187.02;6.57
19/08/2016;2184.24;2185;2175.13;2183.87;9.87
22/08/2016;2181.58;2185.15;2175.96;2182.64;9.19
23/08/2016;2187.81;2193.42;2186.80;2186.90;6.62
24/08/2016;2185.09;2186.66;2171.25;2175.44;15.41
25/08/2016;2173.29;2179;2169.74;2172.47;9.26
26/08/2016;2175.10;2187.94;2160.39;2169.04;27.55
29/08/2016;2170.19;2183.48;2170.19;2180.38;13.29
30/08/2016;2179.45;2182.27;2170.41;2176.12;11.86
31/08/2016;2173.56;2173.79;2161.35;2170.95;12.44
01/09/2016;2171.33;2173.56;2157.09;2170.86;16.47
02/09/2016;2177.49;2184.87;2173.59;2179.98;11.28
06/09/2016;2181.61;2186.57;2175.10;2186.48;11.47
07/09/2016;2185.17;2187.87;2179.07;2186.16;8.80
08/09/2016;2182.76;2184.94;2177.49;2181.30;7.45
09/09/2016;2169.08;2169.08;2127.81;2127.81;41.27
12/09/2016;2120.86;2163.30;2119.12;2159.04;44.18
13/09/2016;2150.47;2150.47;2120.27;2127.02;30.20
14/09/2016;2127.86;2141.33;2119.90;2125.77;21.43
15/09/2016;2125.36;2151.31;2122.36;2147.26;28.95
16/09/2016;2146.48;2146.48;2131.20;2139.16;15.28
19/09/2016;2143.99;2153.61;2135.91;2139.12;17.70
20/09/2016;2145.94;2150.80;2139.17;2139.76;11.63
21/09/2016;2144.58;2165.11;2139.57;2163.12;25.54
22/09/2016;2170.94;2179.99;2170.94;2177.18;9.05
23/09/2016;2173.29;2173.75;2163.97;2164.69;9.78
26/09/2016;2158.54;2158.54;2145.04;2146.10;13.50
27/09/2016;2146.04;2161.13;2141.55;2159.93;19.58
28/09/2016;2161.85;2172.40;2151.79;2171.37;20.61
29/09/2016;2168.90;2172.67;2145.20;2151.13;27.47
30/09/2016;2156.51;2175.30;2156.51;2168.27;18.79
03/10/2016;2164.33;2164.41;2154.77;2161.20;9.64
04/10/2016;2163.37;2165.46;2144.01;2150.49;21.45
05/10/2016;2155.15;2163.95;2155.15;2159.73;8.80
06/10/2016;2158.22;2162.93;2150.28;2160.77;12.65
07/10/2016;2164.19;2165.86;2144.85;2153.74;21.01
10/10/2016;2160.39;2169.60;2160.39;2163.66;9.21
11/10/2016;2161.35;2161.56;2128.84;2136.73;32.72
12/10/2016;2137.67;2145.36;2132.77;2139.18;12.59
13/10/2016;2130.26;2138.19;2114.72;2132.55;23.47
14/10/2016;2139.68;2149.19;2132.98;2132.98;16.21
17/10/2016;2132.95;2135.61;2124.43;2126.50;11.18
18/10/2016;2138.31;2144.38;2135.49;2139.60;8.89
19/10/2016;2140.81;2148.44;2138.15;2144.29;10.29
20/10/2016;2142.51;2147.18;2133.44;2141.34;13.74
21/10/2016;2139.43;2142.63;2130.09;2141.16;12.54
24/10/2016;2148.50;2154.79;2146.91;2151.33;7.88
25/10/2016;2149.72;2151.44;2141.93;2143.16;9.51
26/10/2016;2136.97;2145.73;2131.59;2139.43;14.14
27/10/2016;2144.06;2147.13;2132.52;2133.04;14.61
28/10/2016;2132.23;2140.72;2119.36;2126.41;21.36
31/10/2016;2129.78;2133.25;2125.53;2126.15;7.72
01/11/2016;2128.68;2131.45;2097.85;2111.72;33.60
02/11/2016;2109.43;2111.76;2094;2097.94;17.76
03/11/2016;2098.80;2102.56;2085.23;2088.66;17.33
04/11/2016;2083.79;2099.07;2083.79;2085.18;15.28
07/11/2016;2100.59;2132;2100.59;2131.52;31.41
08/11/2016;2129.92;2146.87;2123.56;2139.56;23.31
09/11/2016;2131.56;2170.10;2125.35;2163.26;44.75
10/11/2016;2167.49;2182.30;2151.17;2167.48;31.13
11/11/2016;2162.71;2165.92;2152.49;2164.45;13.43
14/11/2016;2165.64;2171.36;2156.08;2164.20;15.28
15/11/2016;2168.29;2180.84;2166.38;2180.39;14.46
16/11/2016;2177.53;2179.22;2172.20;2176.94;7.02
17/11/2016;2178.61;2188.06;2176.65;2187.12;11.41
18/11/2016;2186.85;2189.89;2180.38;2181.90;9.51
21/11/2016;2186.43;2198.70;2186.43;2198.18;12.27
22/11/2016;2201.56;2204.80;2194.51;2202.94;10.29
23/11/2016;2198.55;2204.72;2194.51;2204.72;10.21
25/11/2016;2206.27;2213.35;2206.27;2213.35;7.08
28/11/2016;2210.21;2211.14;2200.36;2201.72;10.78
29/11/2016;2200.76;2210.46;2198.15;2204.66;12.31
30/11/2016;2204.97;2214.10;2198.81;2198.81;15.29
01/12/2016;2200.17;2202.60;2187.44;2191.08;15.16
02/12/2016;2191.12;2197.95;2188.37;2191.95;9.58
05/12/2016;2200.65;2209.42;2199.97;2204.71;9.45
06/12/2016;2207.26;2212.78;2202.21;2212.23;10.57
07/12/2016;2210.72;2241.63;2208.93;2241.35;32.70
08/12/2016;2241.13;2251.69;2237.57;2246.19;14.12
09/12/2016;2249.73;2259.80;2249.23;2259.53;10.57
12/12/2016;2258.83;2264.03;2252.37;2256.96;11.66
13/12/2016;2263.32;2277.53;2263.32;2271.72;14.21
14/12/2016;2268.35;2276.20;2248.44;2253.28;27.76
15/12/2016;2253.77;2272.12;2253.77;2262.03;18.35
16/12/2016;2266.81;2268.05;2254.24;2258.07;13.81
19/12/2016;2259.24;2267.47;2258.21;2262.53;9.26
20/12/2016;2266.50;2272.56;2266.14;2270.76;6.42
21/12/2016;2270.54;2271.23;2265.15;2265.18;6.08
22/12/2016;2262.93;2263.18;2256.08;2260.96;7.10
23/12/2016;2260.25;2263.79;2258.84;2263.79;4.95
27/12/2016;2266.23;2273.82;2266.15;2268.88;7.67
28/12/2016;2270.23;2271.31;2249.11;2249.92;22.20
29/12/2016;2249.50;2254.51;2244.56;2249.26;9.95
30/12/2016;2251.61;2253.58;2233.62;2238.83;19.96
03/01/2017;2251.57;2263.88;2245.13;2257.83;18.75
04/01/2017;2261.60;2272.82;2261.60;2270.75;11.22
05/01/2017;2268.18;2271.50;2260.45;2269;11
06/01/2017;2271.14;2282.10;2264.06;2276.98;18.04
09/01/2017;2273.59;2275.49;2268.90;2268.90;6.59
10/01/2017;2269.72;2279.27;2265.27;2268.90;14.00
11/01/2017;2268.60;2275.32;2260.83;2275.32;14.49
12/01/2017;2271.14;2271.78;2254.25;2270.44;17.53
13/01/2017;2272.74;2278.68;2271.51;2274.64;7.17
17/01/2017;2269.14;2272.08;2262.81;2267.89;9.27
18/01/2017;2269.14;2272.01;2263.35;2271.89;8.66
19/01/2017;2271.90;2274.33;2258.41;2263.69;15.92
20/01/2017;2269.96;2276.96;2265.01;2271.31;11.95
23/01/2017;2267.78;2271.78;2257.02;2265.20;14.76
24/01/2017;2267.88;2284.63;2266.68;2280.07;17.95
25/01/2017;2288.88;2299.55;2288.88;2298.37;10.67
26/01/2017;2298.63;2300.99;2294.08;2296.68;6.91
27/01/2017;2299.02;2299.02;2291.62;2294.69;7.40
30/01/2017;2286.01;2286.01;2268.04;2280.90;17.97
31/01/2017;2274.02;2279.09;2267.21;2278.87;11.88
01/02/2017;2285.59;2289.14;2272.44;2279.55;16.70
02/02/2017;2276.69;2283.97;2271.65;2280.85;12.32
03/02/2017;2288.54;2298.31;2287.88;2297.42;10.43
06/02/2017;2294.28;2296.18;2288.57;2292.56;7.61
07/02/2017;2295.87;2299.40;2290.16;2293.08;9.24
08/02/2017;2289.55;2295.91;2285.38;2294.67;10.53
09/02/2017;2296.70;2311.08;2296.61;2307.87;14.47
10/02/2017;2312.27;2319.23;2311.10;2316.10;8.13
13/02/2017;2321.72;2331.58;2321.42;2328.25;10.16
14/02/2017;2326.12;2337.58;2322.17;2337.58;15.41
15/02/2017;2335.58;2351.30;2334.81;2349.25;16.49
16/02/2017;2349.64;2351.31;2338.87;2347.22;12.44
17/02/2017;2343.01;2351.16;2339.58;2351.16;11.58
21/02/2017;2354.91;2366.71;2354.91;2365.38;11.80
22/02/2017;2361.11;2365.13;2358.34;2362.82;6.79
23/02/2017;2367.50;2368.26;2355.09;2363.81;13.17
24/02/2017;2355.73;2367.34;2352.87;2367.34;14.47
27/02/2017;2365.23;2371.54;2361.87;2369.75;9.67
28/02/2017;2366.08;2367.79;2358.96;2363.64;8.83
01/03/2017;2380.13;2400.98;2380.13;2395.96;20.85
02/03/2017;2394.75;2394.75;2380.17;2381.92;14.58
03/03/2017;2380.92;2383.89;2375.39;2383.12;8.50
06/03/2017;2375.23;2378.80;2367.98;2375.31;10.82
07/03/2017;2370.74;2375.12;2365.51;2368.39;9.61
08/03/2017;2369.81;2373.09;2361.01;2362.98;12.08
09/03/2017;2363.49;2369.08;2354.54;2364.87;14.54
10/03/2017;2372.52;2376.86;2363.04;2372.60;13.82
13/03/2017;2371.56;2374.42;2368.52;2373.47;5.90
14/03/2017;2368.55;2368.55;2358.18;2365.45;10.37
15/03/2017;2370.34;2390.01;2368.94;2385.26;21.07
16/03/2017;2387.71;2388.10;2377.18;2381.38;10.92
17/03/2017;2383.71;2385.71;2377.64;2378.25;8.07
20/03/2017;2378.24;2379.55;2369.66;2373.47;9.89
21/03/2017;2379.32;2381.93;2341.90;2344.02;40.03
22/03/2017;2343;2351.81;2336.45;2348.45;15.36
23/03/2017;2345.97;2358.92;2342.13;2345.96;16.79
24/03/2017;2350.42;2356.22;2335.74;2343.98;20.48
27/03/2017;2329.11;2344.90;2322.25;2341.59;22.65
28/03/2017;2339.79;2363.78;2337.63;2358.57;26.15
29/03/2017;2356.54;2363.36;2352.94;2361.13;10.42
30/03/2017;2361.31;2370.42;2358.58;2368.06;11.84
31/03/2017;2364.82;2370.35;2362.60;2362.72;7.75
03/04/2017;2362.34;2365.87;2344.73;2358.84;21.14
04/04/2017;2354.76;2360.53;2350.72;2360.16;9.81
05/04/2017;2366.59;2378.36;2350.52;2352.95;27.84
06/04/2017;2353.79;2364.16;2348.90;2357.49;15.26
07/04/2017;2356.59;2363.76;2350.74;2355.54;13.02
10/04/2017;2357.16;2366.37;2351.50;2357.16;14.87
11/04/2017;2353.92;2355.22;2337.25;2353.78;17.97
12/04/2017;2352.15;2352.72;2341.18;2344.93;11.54
13/04/2017;2341.98;2348.26;2328.95;2328.95;19.31
17/04/2017;2332.62;2349.14;2332.51;2349.01;16.63
18/04/2017;2342.53;2348.35;2334.54;2342.19;13.81
19/04/2017;2346.79;2352.63;2335.05;2338.17;17.58
20/04/2017;2342.69;2361.37;2340.91;2355.84;20.46
21/04/2017;2354.74;2356.18;2344.51;2348.69;11.67
24/04/2017;2370.33;2376.98;2369.19;2374.15;7.79
25/04/2017;2381.51;2392.48;2381.15;2388.61;11.33
26/04/2017;2388.98;2398.16;2386.76;2387.45;11.40
27/04/2017;2389.70;2392.10;2382.68;2388.77;9.42
28/04/2017;2393.68;2393.68;2382.36;2384.20;11.32
01/05/2017;2388.50;2394.49;2384.83;2388.33;9.66
02/05/2017;2391.05;2392.93;2385.82;2391.17;7.11
03/05/2017;2386.50;2389.82;2379.75;2388.13;10.07
04/05/2017;2389.79;2391.43;2380.35;2389.52;11.08
05/05/2017;2392.37;2399.29;2389.38;2399.29;9.91
08/05/2017;2399.94;2401.36;2393.92;2399.38;7.44
09/05/2017;2401.58;2403.87;2392.44;2396.92;11.43
10/05/2017;2396.79;2399.74;2392.79;2399.63;6.95
11/05/2017;2394.84;2395.72;2381.74;2394.44;13.98
12/05/2017;2392.44;2392.44;2387.19;2390.90;5.25
15/05/2017;2393.98;2404.05;2393.94;2402.32;10.11
16/05/2017;2404.55;2405.77;2396.05;2400.67;9.72
17/05/2017;2382.95;2384.87;2356.21;2357.03;28.66
18/05/2017;2354.69;2375.74;2352.72;2365.72;23.02
19/05/2017;2371.37;2389.06;2370.43;2381.73;18.63
22/05/2017;2387.21;2395.46;2386.92;2394.02;8.54
23/05/2017;2397.04;2400.85;2393.88;2398.42;6.97
24/05/2017;2401.41;2405.58;2397.99;2404.39;7.59
25/05/2017;2409.54;2418.71;2408.01;2415.07;10.70
26/05/2017;2414.50;2416.68;2412.20;2415.82;4.48
30/05/2017;2411.67;2415.26;2409.43;2412.91;5.83
31/05/2017;2415.63;2415.99;2403.59;2411.80;12.40
01/06/2017;2415.65;2430.06;2413.54;2430.06;16.52
02/06/2017;2431.28;2440.23;2427.71;2439.07;12.52
05/06/2017;2437.83;2439.55;2434.32;2436.10;5.23
06/06/2017;2431.92;2436.21;2428.12;2429.33;8.09
07/06/2017;2432.03;2435.28;2424.75;2433.14;10.53
08/06/2017;2434.27;2439.27;2427.94;2433.79;11.33
09/06/2017;2436.39;2446.20;2415.70;2431.77;30.50
12/06/2017;2425.88;2430.38;2419.97;2429.39;10.41
13/06/2017;2434.15;2441.49;2431.28;2440.35;10.21
14/06/2017;2443.75;2443.75;2428.34;2437.92;15.41
15/06/2017;2424.14;2433.95;2418.53;2432.46;15.42
16/06/2017;2431.24;2433.15;2422.88;2433.15;10.27
19/06/2017;2442.55;2453.82;2441.79;2453.46;12.03
20/06/2017;2450.66;2450.66;2436.60;2437.03;14.06
21/06/2017;2439.31;2442.23;2430.74;2435.61;11.49
22/06/2017;2437.40;2441.62;2433.27;2434.50;8.35
23/06/2017;2434.65;2441.40;2431.11;2438.30;10.29
26/06/2017;2443.32;2450.42;2437.03;2439.07;13.39
27/06/2017;2436.34;2440.15;2419.38;2419.38;20.77
28/06/2017;2428.70;2442.97;2428.02;2440.69;14.95
29/06/2017;2442.38;2442.73;2405.70;2419.70;37.03
30/06/2017;2429.20;2432.71;2421.65;2423.41;11.06
03/07/2017;2431.39;2439.17;2428.69;2429.01;10.48
05/07/2017;2430.78;2434.90;2422.05;2432.54;12.85
06/07/2017;2423.44;2424.28;2407.70;2409.75;16.58
07/07/2017;2413.52;2426.92;2413.52;2425.18;13.40
10/07/2017;2424.51;2432;2422.27;2427.43;9.73
11/07/2017;2427.35;2429.30;2412.79;2425.53;16.51
12/07/2017;2435.75;2445.76;2435.75;2443.25;10.01
13/07/2017;2444.99;2449.32;2441.69;2447.83;7.63
14/07/2017;2449.16;2463.54;2446.69;2459.27;16.85
17/07/2017;2459.50;2462.82;2457.16;2459.14;5.66
18/07/2017;2455.88;2460.92;2450.34;2460.61;10.58
19/07/2017;2463.85;2473.83;2463.85;2473.83;9.98
20/07/2017;2475.56;2477.62;2468.43;2473.45;9.19
21/07/2017;2467.40;2472.54;2465.06;2472.54;7.48
24/07/2017;2472.04;2473.10;2466.32;2469.91;6.78
25/07/2017;2477.88;2481.24;2474.91;2477.13;6.33
26/07/2017;2479.97;2481.69;2474.94;2477.83;6.75
27/07/2017;2482.76;2484.04;2459.93;2475.42;24.11
28/07/2017;2469.12;2473.53;2464.66;2472.10;8.87
31/07/2017;2475.94;2477.96;2468.53;2470.30;9.43
01/08/2017;2477.10;2478.51;2471.14;2476.35;7.37
02/08/2017;2480.38;2480.38;2466.48;2477.57;13.90
03/08/2017;2476.03;2476.03;2468.85;2472.16;7.18
04/08/2017;2476.88;2480;2472.08;2476.83;7.92
07/08/2017;2477.14;2480.95;2475.88;2480.91;5.07
08/08/2017;2478.35;2490.87;2470.32;2474.92;20.55
09/08/2017;2465.35;2474.41;2462.08;2474.02;12.33
10/08/2017;2465.38;2465.38;2437.75;2438.21;27.63
11/08/2017;2441.04;2448.09;2437.85;2441.32;10.24
14/08/2017;2454.96;2468.22;2454.96;2465.84;13.26
15/08/2017;2468.66;2468.90;2461.61;2464.61;7.29
16/08/2017;2468.63;2474.93;2463.86;2468.11;11.07
17/08/2017;2462.95;2465.02;2430.01;2430.01;35.01
18/08/2017;2427.64;2440.27;2420.69;2425.55;19.58
21/08/2017;2425.50;2430.58;2417.35;2428.37;13.23
22/08/2017;2433.75;2454.77;2433.67;2452.51;21.10
23/08/2017;2444.88;2448.91;2441.42;2444.04;7.49
24/08/2017;2447.91;2450.39;2436.19;2438.97;14.20
25/08/2017;2444.72;2453.96;2442.22;2443.05;11.74
28/08/2017;2447.35;2449.12;2439.03;2444.24;10.09
29/08/2017;2431.94;2449.19;2428.20;2446.30;20.99
30/08/2017;2446.06;2460.31;2443.77;2457.59;16.54
31/08/2017;2462.65;2475.01;2462.65;2471.65;12.36
01/09/2017;2474.42;2480.38;2473.85;2476.55;6.53
05/09/2017;2470.35;2471.97;2446.55;2457.85;25.42
06/09/2017;2463.83;2469.64;2459.20;2465.54;10.44
07/09/2017;2468.06;2468.62;2460.29;2465.10;8.33
08/09/2017;2462.25;2467.11;2459.40;2461.43;7.71
11/09/2017;2474.52;2488.95;2474.52;2488.11;14.43
12/09/2017;2491.94;2496.77;2490.37;2496.48;6.40
13/09/2017;2493.89;2498.37;2492.14;2498.37;6.23
14/09/2017;2494.56;2498.43;2491.35;2495.62;7.08
15/09/2017;2495.67;2500.23;2493.16;2500.23;7.07
18/09/2017;2502.51;2508.32;2499.92;2503.87;8.40
19/09/2017;2506.29;2507.84;2503.19;2506.65;4.65
20/09/2017;2506.84;2508.85;2496.67;2508.24;12.18
21/09/2017;2507.16;2507.16;2499;2500.60;8.16
22/09/2017;2497.26;2503.47;2496.54;2502.22;6.93
25/09/2017;2499.39;2502.54;2488.03;2496.66;14.51
26/09/2017;2501.04;2503.51;2495.12;2496.84;8.39
27/09/2017;2503.30;2511.75;2495.91;2507.04;15.84
28/09/2017;2503.41;2510.81;2502.93;2510.06;7.88
29/09/2017;2509.96;2519.44;2507.99;2519.36;11.45
02/10/2017;2521.20;2529.23;2520.40;2529.12;8.83
03/10/2017;2530.34;2535.13;2528.85;2534.58;6.28
04/10/2017;2533.48;2540.53;2531.80;2537.74;8.73
05/10/2017;2540.86;2552.51;2540.02;2552.07;12.49
06/10/2017;2547.44;2549.41;2543.79;2549.33;5.62
09/10/2017;2551.39;2551.82;2541.60;2544.73;10.22
10/10/2017;2549.99;2555.23;2544.86;2550.64;10.37
11/10/2017;2550.62;2555.24;2547.95;2555.24;7.29
12/10/2017;2552.88;2555.33;2548.31;2550.93;7.02
13/10/2017;2555.66;2557.65;2552.09;2553.17;5.56
16/10/2017;2555.57;2559.47;2552.64;2557.64;6.83
17/10/2017;2557.17;2559.71;2554.69;2559.36;5.02
18/10/2017;2562.87;2564.11;2559.67;2561.26;4.44
19/10/2017;2553.39;2562.36;2547.92;2562.10;14.44
20/10/2017;2567.56;2575.44;2567.56;2575.21;7.88
23/10/2017;2578.08;2578.29;2564.33;2564.98;13.96
24/10/2017;2568.66;2572.18;2565.58;2569.13;6.60
25/10/2017;2566.52;2567.40;2544;2557.15;23.40
26/10/2017;2560.08;2567.07;2559.80;2560.40;7.27
27/10/2017;2570.26;2582.98;2565.94;2581.07;17.04
30/10/2017;2577.75;2580.03;2568.25;2572.83;11.78
31/10/2017;2575.99;2578.29;2572.15;2575.26;6.14
01/11/2017;2583.21;2588.40;2574.92;2579.36;13.48
02/11/2017;2579.46;2581.11;2566.17;2579.85;14.94
03/11/2017;2581.93;2588.42;2576.77;2587.84;11.65
06/11/2017;2587.47;2593.38;2585.66;2591.13;7.72
07/11/2017;2592.11;2597.02;2584.35;2590.64;12.67
08/11/2017;2588.71;2595.47;2585.02;2594.38;10.45
09/11/2017;2584;2586.50;2566.33;2584.62;20.17
10/11/2017;2580.18;2583.81;2575.57;2582.30;8.24
13/11/2017;2576.53;2587.66;2574.48;2584.84;13.18
14/11/2017;2577.75;2579.66;2566.56;2578.87;13.10
15/11/2017;2569.45;2572.84;2557.45;2564.62;15.39
16/11/2017;2572.95;2590.09;2572.95;2585.64;17.14
17/11/2017;2582.94;2583.96;2577.62;2578.85;6.34
20/11/2017;2579.49;2584.64;2578.24;2582.14;6.40
21/11/2017;2589.17;2601.19;2589.17;2599.03;12.02
22/11/2017;2600.31;2600.94;2595.23;2597.08;5.71
24/11/2017;2600.42;2604.21;2600.42;2602.42;3.79
27/11/2017;2602.66;2606.41;2598.87;2601.42;7.54
28/11/2017;2605.94;2627.69;2605.44;2627.04;22.25
29/11/2017;2627.82;2634.89;2620.32;2626.07;14.57
30/11/2017;2633.93;2657.74;2633.93;2647.58;23.81
01/12/2017;2645.10;2650.62;2605.52;2642.22;45.10
04/12/2017;2657.19;2665.19;2639.03;2639.44;26.16
05/12/2017;2639.78;2648.72;2627.73;2629.57;20.99
06/12/2017;2626.24;2634.41;2624.75;2629.27;9.66
07/12/2017;2628.38;2640.99;2626.53;2636.98;14.46
08/12/2017;2646.21;2651.65;2644.10;2651.50;7.55
11/12/2017;2652.19;2660.33;2651.47;2659.99;8.86
12/12/2017;2661.73;2669.72;2659.78;2664.11;9.94
13/12/2017;2667.59;2671.88;2662.85;2662.85;9.03
14/12/2017;2665.87;2668.09;2652.01;2652.01;16.08
15/12/2017;2660.63;2679.63;2659.14;2675.81;20.49
18/12/2017;2685.92;2694.97;2685.92;2690.16;9.05
19/12/2017;2692.71;2694.44;2680.74;2681.47;13.70
20/12/2017;2688.18;2691.01;2676.11;2679.25;14.90
21/12/2017;2683.02;2692.64;2682.40;2684.57;10.24
22/12/2017;2684.22;2685.35;2678.13;2683.34;7.22
26/12/2017;2679.09;2682.74;2677.96;2680.50;4.78
27/12/2017;2682.10;2685.64;2678.91;2682.62;6.73
28/12/2017;2686.10;2687.66;2682.69;2687.54;4.97
29/12/2017;2689.15;2692.12;2673.61;2673.61;18.51
02/01/2018;2683.73;2695.89;2682.36;2695.81;13.53
03/01/2018;2697.85;2714.37;2697.77;2713.06;16.60
04/01/2018;2719.31;2729.29;2719.07;2723.99;10.22
05/01/2018;2731.33;2743.45;2727.92;2743.15;15.53
08/01/2018;2742.67;2748.51;2737.60;2747.71;10.91
09/01/2018;2751.15;2759.14;2747.86;2751.29;11.28
10/01/2018;2745.55;2750.80;2736.06;2748.23;14.74
11/01/2018;2752.97;2767.56;2752.78;2767.56;14.78
12/01/2018;2770.18;2787.85;2769.64;2786.24;18.21
16/01/2018;2798.96;2807.54;2768.64;2776.42;38.90
17/01/2018;2784.99;2807.04;2778.38;2802.56;28.66
18/01/2018;2802.40;2805.83;2792.56;2798.03;13.27
19/01/2018;2802.60;2810.33;2798.08;2810.30;12.25
22/01/2018;2809.16;2833.03;2808.12;2832.97;24.91
23/01/2018;2835.05;2842.24;2830.59;2839.13;11.65
24/01/2018;2845.42;2852.97;2824.81;2837.54;28.16
25/01/2018;2846.24;2848.56;2830.94;2839.25;17.62
26/01/2018;2847.48;2872.87;2846.18;2872.87;26.69
29/01/2018;2867.23;2870.62;2851.48;2853.53;19.14
30/01/2018;2832.74;2837.75;2818.27;2822.43;19.48
31/01/2018;2832.41;2839.26;2813.04;2823.81;26.22
01/02/2018;2816.45;2835.96;2812.70;2821.98;23.26
02/02/2018;2808.92;2808.92;2759.97;2762.13;48.95
05/02/2018;2741.06;2763.39;2638.17;2648.94;125.22
06/02/2018;2614.78;2701.04;2593.07;2695.14;107.97
07/02/2018;2690.95;2727.67;2681.33;2681.66;46.34
08/02/2018;2685.01;2685.27;2580.56;2581;105
09/02/2018;2601.78;2638.67;2532.69;2619.55;105.98
12/02/2018;2636.75;2672.61;2622.45;2656;50
13/02/2018;2646.27;2668.84;2637.08;2662.94;31.76
14/02/2018;2651.21;2702.10;2648.87;2698.63;53.23
15/02/2018;2713.46;2731.51;2689.82;2731.20;41.69
16/02/2018;2727.14;2754.42;2725.11;2732.22;29.31
20/02/2018;2722.99;2737.60;2706.76;2716.26;30.84
21/02/2018;2720.53;2747.75;2701.29;2701.33;46.46
22/02/2018;2710.42;2731.26;2697.77;2703.96;33.49
23/02/2018;2715.80;2747.76;2713.74;2747.30;34.02
26/02/2018;2757.37;2780.64;2753.78;2779.60;26.86
27/02/2018;2780.45;2789.15;2744.22;2744.28;44.93
28/02/2018;2753.78;2761.52;2713.54;2713.83;47.98
01/03/2018;2715.22;2730.89;2659.65;2677.67;71.24
02/03/2018;2658.89;2696.25;2647.32;2691.25;48.93
05/03/2018;2681.06;2728.09;2675.75;2720.94;52.34
06/03/2018;2730.18;2732.08;2711.26;2728.12;20.82
07/03/2018;2710.18;2730.60;2701.74;2726.80;28.86
08/03/2018;2732.75;2740.45;2722.65;2738.97;17.80
09/03/2018;2752.91;2786.57;2751.54;2786.57;35.03
12/03/2018;2790.54;2796.98;2779.26;2783.02;17.72
13/03/2018;2792.31;2801.90;2758.68;2765.31;43.22
14/03/2018;2774.06;2777.11;2744.38;2749.48;32.73
15/03/2018;2754.27;2763.03;2741.47;2747.33;21.56
16/03/2018;2750.57;2761.85;2749.97;2752.01;11.88
19/03/2018;2741.38;2741.38;2694.59;2712.92;46.79
20/03/2018;2715.05;2724.22;2710.05;2716.94;14.17
21/03/2018;2714.99;2739.14;2709.79;2711.93;29.35
22/03/2018;2691.36;2695.68;2641.59;2643.69;54.09
23/03/2018;2646.71;2657.67;2585.89;2588.26;71.78
26/03/2018;2619.35;2661.36;2601.81;2658.55;59.55
27/03/2018;2667.57;2674.78;2596.12;2612.62;78.66
28/03/2018;2611.30;2632.65;2593.06;2605;40
29/03/2018;2614.41;2659.07;2609.72;2640.87;49.35
02/04/2018;2633.45;2638.30;2553.80;2581.88;84.50
03/04/2018;2592.17;2619.14;2575.49;2614.45;43.65
04/04/2018;2584.04;2649.86;2573.61;2644.69;76.25
05/04/2018;2657.36;2672.08;2649.58;2662.84;22.50
06/04/2018;2645.82;2656.88;2586.27;2604.47;70.61
09/04/2018;2617.18;2653.55;2610.79;2613.16;42.76
10/04/2018;2638.41;2665.45;2635.78;2656.87;29.67
11/04/2018;2643.89;2661.43;2639.25;2642.19;22.18
12/04/2018;2653.83;2674.72;2653.83;2663.99;20.89
13/04/2018;2676.90;2680.26;2645.05;2656.30;35.21
16/04/2018;2670.10;2686.49;2665.16;2677.84;21.33
17/04/2018;2692.74;2713.34;2692.05;2706.39;21.29
18/04/2018;2710.11;2717.49;2703.63;2708.64;13.86
19/04/2018;2701.16;2702.84;2681.90;2693.13;20.94
20/04/2018;2692.56;2693.94;2660.61;2670.14;33.33
23/04/2018;2675.40;2682.86;2657.99;2670.29;24.87
24/04/2018;2680.80;2683.55;2617.32;2634.56;66.23
25/04/2018;2634.92;2645.30;2612.67;2639.40;32.63
26/04/2018;2651.65;2676.48;2647.16;2666.94;29.32
27/04/2018;2675.47;2677.35;2659.01;2669.91;18.34
30/04/2018;2675.05;2682.92;2648.04;2648.05;34.88
01/05/2018;2643.64;2655.27;2625.41;2654.80;29.86
02/05/2018;2654.24;2660.87;2631.70;2635.67;29.17
03/05/2018;2628.08;2637.14;2594.62;2629.73;42.52
04/05/2018;2621.45;2670.93;2615.32;2663.42;55.61
07/05/2018;2669.36;2683.35;2664.70;2672.63;18.65
08/05/2018;2670.26;2676.34;2655.20;2671.92;21.14
09/05/2018;2678.12;2701.27;2674.14;2697.79;27.13
10/05/2018;2705.02;2726.11;2704.54;2723.07;21.57
11/05/2018;2722.70;2732.86;2717.45;2727.72;15.41
14/05/2018;2733.37;2742.10;2725.47;2730.13;16.63
15/05/2018;2718.59;2718.59;2701.91;2711.45;16.68
16/05/2018;2712.62;2727.76;2712.17;2722.46;15.59
17/05/2018;2719.71;2731.96;2711.36;2720.13;20.60
18/05/2018;2717.35;2719.50;2709.18;2712.97;10.32
21/05/2018;2725.95;2739.19;2725.70;2733.01;13.49
22/05/2018;2738.34;2742.24;2721.88;2724.44;20.36
23/05/2018;2713.98;2733.33;2709.54;2733.29;23.79
24/05/2018;2730.94;2731.97;2707.38;2727.76;24.59
25/05/2018;2723.60;2727.36;2714.99;2721.33;12.37
29/05/2018;2705.11;2710.67;2676.81;2689.86;33.86
30/05/2018;2702.43;2729.34;2702.43;2724.01;26.91
31/05/2018;2720.98;2722.50;2700.68;2705.27;21.82
01/06/2018;2718.70;2736.93;2718.70;2734.62;18.23
